experiment_id,run_id,case_id,symbol,decision_session,decision_time_utc,execution_session,action,decision_status,rebalance_status,provider,quick_model,deep_model,thinking_mode,temperature,research_depth,debate_rounds,risk_rounds,graph_config_sha256,portfolio_equity_before,portfolio_weight_before,report_path,source_audit_path,cache_key,cache_status,wall_clock_seconds,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-05-10,AMZN,2024-05-10,2024-05-10T20:00:00+00:00,2024-05-13,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,107732.72923580924,1.0,strategy/cases/AMZN/2024-05-10/reports,strategy/cases/AMZN/2024-05-10/source_audit.json,4ef2d1c6f1ef4b27038bdfab618f9837fcbd4be21be7cd1f5935ccacb87b2773,miss,360.35484129202086,303057,71808,231249,43622,,346679
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-05-17,AMZN,2024-05-17,2024-05-17T20:00:00+00:00,2024-05-20,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,106135.24222457889,1.0,strategy/cases/AMZN/2024-05-17/reports,strategy/cases/AMZN/2024-05-17/source_audit.json,d451b0b417e739d3330c39b4c1a224c451e36717d5188666d035cb1e2c1bac22,miss,303.1427896670066,277923,68864,209059,36723,,314646
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-05-24,AMZN,2024-05-24,2024-05-24T20:00:00+00:00,2024-05-28,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,103865.4323447508,1.0,strategy/cases/AMZN/2024-05-24/reports,strategy/cases/AMZN/2024-05-24/source_audit.json,5f1115a18b94f0d3f42e412cae671157bb50469b65055aab737243d0f8f3aea6,miss,325.7352279589977,317139,84608,232531,41992,,359131
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-05-31,AMZN,2024-05-31,2024-05-31T20:00:00+00:00,2024-06-03,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,101388.75315178352,1.0,strategy/cases/AMZN/2024-05-31/reports,strategy/cases/AMZN/2024-05-31/source_audit.json,1f73ad08675c14a0d0906796437a508ee52283019c3a7d05503a534d0446ae68,miss,278.9115272500203,266711,67712,198999,33607,,300318
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-06-07,AMZN,2024-06-07,2024-06-07T20:00:00+00:00,2024-06-10,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,105905.39144188334,1.0,strategy/cases/AMZN/2024-06-07/reports,strategy/cases/AMZN/2024-06-07/source_audit.json,220ca590eae6b01e94a7d6ff4401892be644e0826d0752f1db8c36ff1d1134d2,miss,278.55166599998483,276167,71168,204999,35136,,311303
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-06-14,AMZN,2024-06-14,2024-06-14T20:00:00+00:00,2024-06-17,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,105537.62483396422,1.0,strategy/cases/AMZN/2024-06-14/reports,strategy/cases/AMZN/2024-06-14/source_audit.json,df7eab7fe8d94ca8b2ab84f826ece4b8ff3d813162d4411fd1852d9dd900be48,miss,304.5476222919533,280871,67328,213543,35624,,316495
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-06-21,AMZN,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108652.15012283961,1.0,strategy/cases/AMZN/2024-06-21/reports,strategy/cases/AMZN/2024-06-21/source_audit.json,2b427325a9be747eeab8a82bdb553ed4ccf971f64fc52ace98b9177ff2a8b16e,miss,307.80419333302416,280149,69504,210645,37135,,317284
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,AMZN:2024-06-28,AMZN,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,111048.38063968516,1.0,strategy/cases/AMZN/2024-06-28/reports,strategy/cases/AMZN/2024-06-28/source_audit.json,025dfc18c797a6aa0c388ad20ffc321d13904ae4e84f9e069db9f2d5733ad263,miss,286.97527441597776,268337,58752,209585,35185,,303522
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-01-05,JPM,2024-01-05,2024-01-05T21:00:00+00:00,2024-01-08,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,100000.0,0.0,strategy/cases/JPM/2024-01-05/reports,strategy/cases/JPM/2024-01-05/source_audit.json,e844b5d80c8548264212e10066d1d6c0cf413e5eb5951e032f39929cbf0ed89f,miss,271.1623833749909,257088,64896,192192,35151,,292239
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-01-12,JPM,2024-01-12,2024-01-12T21:00:00+00:00,2024-01-16,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,100000.0,0.0,strategy/cases/JPM/2024-01-12/reports,strategy/cases/JPM/2024-01-12/source_audit.json,b7ca9e2391cc5e6ae9a5ba4ae0f690494473ac841c27b9b5a13ef56c4803ae1c,miss,280.53630966698984,270305,67712,202593,35079,,305384
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-01-19,JPM,2024-01-19,2024-01-19T21:00:00+00:00,2024-01-22,BUY,success,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,100000.0,0.0,strategy/cases/JPM/2024-01-19/reports,strategy/cases/JPM/2024-01-19/source_audit.json,e02574e901ad4c1b35c69311152f69263c27851134a239abed35fedcb9d6d684,miss,283.9442300419905,263752,61824,201928,35926,,299678
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-01-26,JPM,2024-01-26,2024-01-26T21:00:00+00:00,2024-01-29,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,100966.70254625358,1.0,strategy/cases/JPM/2024-01-26/reports,strategy/cases/JPM/2024-01-26/source_audit.json,d38f217db1df62db8c173f2b6981495a5dacb6852e62bda07a4039966eba6637,miss,312.97508862504037,298902,75904,222998,40973,,339875
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-02-02,JPM,2024-02-02,2024-02-02T21:00:00+00:00,2024-02-05,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,102402.55180307134,1.0,strategy/cases/JPM/2024-02-02/reports,strategy/cases/JPM/2024-02-02/source_audit.json,adcd1b83b3191de7b948c084dab7a475b08aacab96979af0c6715eb5862aca5c,miss,304.7388607499888,282326,59776,222550,39511,,321837
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-02-09,JPM,2024-02-09,2024-02-09T21:00:00+00:00,2024-02-12,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,102566.64836535265,1.0,strategy/cases/JPM/2024-02-09/reports,strategy/cases/JPM/2024-02-09/source_audit.json,696a1ab19a63d43116e8abfc8b52d3260fb29e8d0a07ca5d5df861d70d65b373,miss,317.5516180829727,277230,63104,214126,38687,,315917
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-02-16,JPM,2024-02-16,2024-02-16T21:00:00+00:00,2024-02-20,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,104922.6187694618,1.0,strategy/cases/JPM/2024-02-16/reports,strategy/cases/JPM/2024-02-16/source_audit.json,67dbb9af50577f4daaaad572688f14ae476fdeebed64a145e70d44d856712ec1,miss,310.52737195801456,280190,75264,204926,37460,,317650
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-02-23,JPM,2024-02-23,2024-02-23T21:00:00+00:00,2024-02-26,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,107829.48854305461,1.0,strategy/cases/JPM/2024-02-23/reports,strategy/cases/JPM/2024-02-23/source_audit.json,dd554a61ddd3bb5079aab95b4781bf67c3f5d2ec04d1c250bdb8c48b78a584c0,miss,289.6014029160142,255023,51712,203311,35133,,290156
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-03-01,JPM,2024-03-01,2024-03-01T21:00:00+00:00,2024-03-04,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108591.36155460909,1.0,strategy/cases/JPM/2024-03-01/reports,strategy/cases/JPM/2024-03-01/source_audit.json,c21e07b23e18d8c35db1589198fcf01831b4bb8646d5e28644fc7eae2202f564,miss,348.18877758301096,298774,68992,229782,40854,,339628
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-03-08,JPM,2024-03-08,2024-03-08T21:00:00+00:00,2024-03-11,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,110308.52685619995,1.0,strategy/cases/JPM/2024-03-08/reports,strategy/cases/JPM/2024-03-08/source_audit.json,51312f3dddbf9b9a7f3f1e3e33c1e68ab76fbe97fbd8441decc285ae4c0bdb47,miss,286.09166712500155,265338,61824,203514,34298,,299636
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-03-15,JPM,2024-03-15,2024-03-15T20:00:00+00:00,2024-03-18,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,111527.53622812792,1.0,strategy/cases/JPM/2024-03-15/reports,strategy/cases/JPM/2024-03-15/source_audit.json,9e11aac9df2fc267948c0a11e2b28284ac926c844ba28ff507ee7c4275903a7e,miss,309.277388291026,270615,62592,208023,36011,,306626
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-03-22,JPM,2024-03-22,2024-03-22T20:00:00+00:00,2024-03-25,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,115231.44124788292,1.0,strategy/cases/JPM/2024-03-22/reports,strategy/cases/JPM/2024-03-22/source_audit.json,320064cff3790012ff975caf41fc8e1c7a4d6950553c9c24376d505e5f7d243a,miss,548.7175822919817,281104,60032,221072,38331,,319435
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-03-28,JPM,2024-03-28,2024-03-28T20:00:00+00:00,2024-04-01,BUY,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,117388.15285510306,1.0,strategy/cases/JPM/2024-03-28/reports,strategy/cases/JPM/2024-03-28/source_audit.json,b69482d047192d69fe0f400fb263596ec5758b91fff7242737f25d0f2c6de8f3,miss,278.41772845800733,234324,53248,181076,29616,,263940
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-04-05,JPM,2024-04-05,2024-04-05T20:00:00+00:00,2024-04-08,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,116391.84439493499,0.994209466173461,strategy/cases/JPM/2024-04-05/reports,strategy/cases/JPM/2024-04-05/source_audit.json,26eac2eeab85328cf44294a5f984fd9e5b603ef66bc025860ee3e3a2e0cf8298,miss,328.8793503330089,285347,68992,216355,37560,,322907
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-04-12,JPM,2024-04-12,2024-04-12T20:00:00+00:00,2024-04-15,SELL,success,ordered,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,107800.17830996745,0.9937479610639955,strategy/cases/JPM/2024-04-12/reports,strategy/cases/JPM/2024-04-12/source_audit.json,4f08003785aa809461e3b732aae255026805d249571a94242be0b3e8875b9f2a,miss,331.7172248749994,276655,67712,208943,36708,,313363
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-04-19,JPM,2024-04-19,2024-04-19T20:00:00+00:00,2024-04-22,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-04-19/reports,strategy/cases/JPM/2024-04-19/source_audit.json,b66e68b505737699ff20492b4a69c4bed8f67e9bebedb21dcb92f87604321c05,miss,323.46688137500314,277439,69632,207807,36753,,314192
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-04-26,JPM,2024-04-26,2024-04-26T20:00:00+00:00,2024-04-29,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-04-26/reports,strategy/cases/JPM/2024-04-26/source_audit.json,899f4623ff8df526eb6f45f3f90d9cd0f5b24656aa5bb561e4bedf0d9d76165c,miss,662.8561925840331,280302,69504,210798,35587,,315889
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-05-03,JPM,2024-05-03,2024-05-03T20:00:00+00:00,2024-05-06,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-05-03/reports,strategy/cases/JPM/2024-05-03/source_audit.json,87c6d6b06c444d7f39061831798e18899fd4112080ded4fe424b20e043648a27,miss,364.2615402499796,303238,73984,229254,42076,,345314
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-05-10,JPM,2024-05-10,2024-05-10T20:00:00+00:00,2024-05-13,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-05-10/reports,strategy/cases/JPM/2024-05-10/source_audit.json,d404fbae76871ad6758ad1183679f70f4cccb52c20b46211371d95f96bcdf915,miss,332.73744825000176,300690,71552,229138,39008,,339698
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-05-17,JPM,2024-05-17,2024-05-17T20:00:00+00:00,2024-05-20,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-05-17/reports,strategy/cases/JPM/2024-05-17/source_audit.json,c853192a43c02c6933a572fe9a7b946353dffd1991512ecc3f2dd72d5190aa55,miss,311.3642430829932,276641,69888,206753,34952,,311593
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-05-24,JPM,2024-05-24,2024-05-24T20:00:00+00:00,2024-05-28,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-05-24/reports,strategy/cases/JPM/2024-05-24/source_audit.json,b4a74dffaa7c5861d87081ce1074c270e6630cedaaf61dc9d6b4038e9c32bb5b,miss,314.48234120901907,281334,65152,216182,37674,,319008
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-05-31,JPM,2024-05-31,2024-05-31T20:00:00+00:00,2024-06-03,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-05-31/reports,strategy/cases/JPM/2024-05-31/source_audit.json,2f95ecad976d8d36336193ee4392669357fe341ed7f4b3af74f641325b2b5e50,miss,318.5015512499958,276332,61952,214380,37172,,313504
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-06-07,JPM,2024-06-07,2024-06-07T20:00:00+00:00,2024-06-10,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-06-07/reports,strategy/cases/JPM/2024-06-07/source_audit.json,9c92793a1a7e55c76ba5e8409a37df87f64167ed157aef591aaa9fe755668317,miss,346.5991421670187,294800,69888,224912,40870,,335670
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-06-14,JPM,2024-06-14,2024-06-14T20:00:00+00:00,2024-06-17,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-06-14/reports,strategy/cases/JPM/2024-06-14/source_audit.json,ca12cae4de9b793c40de81672e0bfddc66d46febe0de76708011a5a0456b6812,miss,324.71255287498934,275265,69888,205377,34962,,310227
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-06-21,JPM,2024-06-21,2024-06-21T20:00:00+00:00,2024-06-24,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-06-21/reports,strategy/cases/JPM/2024-06-21/source_audit.json,5e4bbbe838a7e776a360c7ba563ab463841c895fd037924c30162f60a58cea63,miss,316.038769207953,286214,66944,219270,39291,,325505
M0_original_prompt_2024H1,20260812T082530978211Z_2535896c,JPM:2024-06-28,JPM,2024-06-28,2024-06-28T20:00:00+00:00,2024-07-01,HOLD,success,noop,deepseek,deepseek-v4-flash,deepseek-v4-flash,disabled,0.0,medium,3,3,5b1b6e1c132c13f9830b377ba9d54bf0c792b087e9917af5f0ada9cc895d661e,108694.24633511987,0.0,strategy/cases/JPM/2024-06-28/reports,strategy/cases/JPM/2024-06-28/source_audit.json,62c4830444bb6bff2f1055dbedbec5523645b198e170738b492c5b275707b0f0,miss,329.20029483299004,298564,78976,219588,38713,,337277
